delta,ZRPu,ZPPu,ZRPs,ZPPs
-10.18,0.512498685,0.867029431,0.556080842,0.089828811
-10.17,0.511208092,0.865921924,0.556545251,0.090413088
-10.16,0.509917365,0.864808122,0.557008725,0.090999779
-10.15,0.508626518,0.863688024,0.557471259,0.091588884
-10.14,0.507335565,0.86256163,0.557932853,0.092180403
-10.13,0.506044521,0.861428941,0.558393504,0.092774334
-10.12,0.5047534,0.860289956,0.558853209,0.093370679
-10.11,0.503462217,0.859144675,0.559311968,0.093969437
-10.1,0.502170987,0.857993101,0.559769777,0.094570607
-10.09,0.500879723,0.856835234,0.560226634,0.095174189
-10.08,0.49958844,0.855671076,0.560682537,0.095780183
-10.07,0.498297154,0.854500628,0.561137484,0.096388587
-10.06,0.497005877,0.853323893,0.561591473,0.096999401
-10.05,0.495714625,0.852140873,0.562044501,0.097612624
-10.04,0.494423413,0.850951572,0.562496567,0.098228256
-10.03,0.493132254,0.849755992,0.562947668,0.098846295
-10.02,0.491841162,0.848554137,0.563397802,0.099466741
-10.01,0.490550154,0.84734601,0.563846966,0.100089592
-10,0.489259242,0.846131616,0.564295159,0.100714848
-9.99,0.487968441,0.844910959,0.564742378,0.101342507
-9.98,0.486677766,0.843684045,0.565188621,0.101972568
-9.97,0.485387231,0.842450877,0.565633886,0.10260503
-9.96,0.48409685,0.841211461,0.56607817,0.103239891
-9.95,0.482806639,0.839965804,0.566521472,0.10387715
-9.94,0.48151661,0.838713911,0.566963789,0.104516804
-9.93,0.480226779,0.837455788,0.567405118,0.105158854
-9.92,0.478937159,0.836191442,0.567845459,0.105803297
-9.91,0.477647766,0.83492088,0.568284807,0.106450131
-9.9,0.476358613,0.83364411,0.568723162,0.107099354
-9.89,0.475069715,0.832361139,0.569160521,0.107750965
-9.88,0.473781085,0.831071975,0.569596881,0.108404961
-9.87,0.472492739,0.829776626,0.570032241,0.109061341
-9.86,0.471204691,0.828475101,0.570466598,0.109720102
-9.85,0.469916954,0.827167409,0.570899949,0.110381243
-9.84,0.468629543,0.825853559,0.571332293,0.11104476
-9.83,0.467342472,0.82453356,0.571763628,0.111710653
-9.82,0.466055755,0.823207423,0.57219395,0.112378917
-9.81,0.464769407,0.821875158,0.572623258,0.113049552
-9.8,0.463483441,0.820536774,0.57305155,0.113722553
-9.79,0.462197872,0.819192284,0.573478823,0.11439792
-9.78,0.460912714,0.817841698,0.573905075,0.115075648
-9.77,0.459627981,0.816485027,0.574330303,0.115755736
-9.76,0.458343687,0.815122284,0.574754506,0.116438181
-9.75,0.457059845,0.81375348,0.575177681,0.117122979
-9.74,0.455776471,0.812378628,0.575599825,0.117810127
-9.73,0.454493578,0.810997741,0.576020937,0.118499624
-9.72,0.453211179,0.809610832,0.576441014,0.119191464
-9.71,0.45192929,0.808217913,0.576860054,0.119885647
-9.7,0.450647924,0.806819,0.577278054,0.120582167
-9.69,0.449367094,0.805414105,0.577695013,0.121281022
-9.68,0.448086815,0.804003243,0.578110927,0.121982209
-9.67,0.446807101,0.802586429,0.578525795,0.122685723
-9.66,0.445527965,0.801163677,0.578939614,0.123391562
-9.65,0.444249421,0.799735004,0.579352382,0.124099722
-9.64,0.442971483,0.798300424,0.579764096,0.124810199
-9.63,0.441694165,0.796859953,0.580174754,0.12552299
-9.62,0.440417481,0.795413608,0.580584355,0.12623809
-9.61,0.439141443,0.793961405,0.580992895,0.126955496
-9.6,0.437866067,0.79250336,0.581400372,0.127675204
-9.59,0.436591365,0.791039492,0.581806783,0.12839721
-9.58,0.435317351,0.789569817,0.582212127,0.12912151
-9.57,0.434044039,0.788094354,0.582616402,0.129848099
-9.56,0.432771443,0.78661312,0.583019604,0.130576973
-9.55,0.431499575,0.785126133,0.583421731,0.131308129
-9.54,0.43022845,0.783633413,0.583822781,0.132041561
-9.53,0.428958081,0.782134977,0.584222752,0.132777266
-9.52,0.427688481,0.780630847,0.584621641,0.133515238
-9.51,0.426419663,0.77912104,0.585019445,0.134255473
-9.5,0.425151642,0.777605578,0.585416164,0.134997967
-9.49,0.423884431,0.776084479,0.585811793,0.135742715
-9.48,0.422618042,0.774557766,0.58620633,0.136489712
-9.47,0.42135249,0.773025457,0.586599774,0.137238953
-9.46,0.420087787,0.771487576,0.586992122,0.137990433
-9.45,0.418823946,0.769944142,0.587383371,0.138744147
-9.44,0.417560982,0.768395178,0.587773519,0.139500091
-9.43,0.416298906,0.766840705,0.588162564,0.140258258
-9.42,0.415037733,0.765280746,0.588550503,0.141018645
-9.41,0.413777475,0.763715324,0.588937334,0.141781245
-9.4,0.412518145,0.762144461,0.589323053,0.142546053
-9.39,0.411259757,0.760568181,0.58970766,0.143313064
-9.38,0.410002323,0.758986506,0.590091151,0.144082272
-9.37,0.408745856,0.757399461,0.590473524,0.144853672
-9.36,0.40749037,0.755807069,0.590854777,0.145627259
-9.35,0.406235876,0.754209356,0.591234907,0.146403025
-9.34,0.404982389,0.752606345,0.591613911,0.147180967
-9.33,0.40372992,0.750998062,0.591991787,0.147961077
-9.32,0.402478483,0.749384531,0.592368534,0.148743351
-9.31,0.40122809,0.747765779,0.592744147,0.149527781
-9.3,0.399978754,0.74614183,0.593118625,0.150314363
-9.29,0.398730487,0.744512711,0.593491966,0.15110309
-9.28,0.397483303,0.742878448,0.593864166,0.151893955
-9.27,0.396237214,0.741239068,0.594235223,0.152686953
-9.26,0.394992232,0.739594597,0.594605136,0.153482077
-9.25,0.39374837,0.737945064,0.594973901,0.154279322
-9.24,0.39250564,0.736290494,0.595341515,0.155078679
-9.23,0.391264055,0.734630916,0.595707977,0.155880144
-9.22,0.390023627,0.732966358,0.596073284,0.15668371
-9.21,0.388784368,0.731296847,0.596437433,0.157489369
-9.2,0.387546291,0.729622414,0.596800422,0.158297115
-9.19,0.386309408,0.727943085,0.597162248,0.159106942
-9.18,0.385073732,0.72625889,0.597522909,0.159918842
-9.17,0.383839273,0.72456986,0.597882402,0.16073281
-9.16,0.382606045,0.722876022,0.598240725,0.161548836
-9.15,0.38137406,0.721177407,0.598597875,0.162366916
-9.14,0.380143329,0.719474044,0.59895385,0.163187042
-9.13,0.378913865,0.717765965,0.599308647,0.164009205
-9.12,0.377685679,0.7160532,0.599662263,0.164833401
-9.11,0.376458784,0.71433578,0.600014697,0.16565962
-9.1,0.375233191,0.712613735,0.600365944,0.166487856
-9.09,0.374008912,0.710887098,0.600716004,0.167318101
-9.08,0.372785959,0.709155899,0.601064873,0.168150349
-9.07,0.371564344,0.707420171,0.601412549,0.16898459
-9.06,0.370344077,0.705679945,0.601759029,0.169820819
-9.05,0.369125172,0.703935254,0.60210431,0.170659026
-9.04,0.367907639,0.702186131,0.602448391,0.171499205
-9.03,0.36669149,0.700432609,0.602791268,0.172341347
-9.02,0.365476737,0.698674719,0.603132938,0.173185445
-9.01,0.36426339,0.696912497,0.6034734,0.174031492
-9,0.363051462,0.695145975,0.603812651,0.174879478
-8.99,0.361840963,0.693375187,0.604150688,0.175729395
-8.98,0.360631906,0.691600167,0.604487508,0.176581237
-8.97,0.3594243,0.689820949,0.604823108,0.177434995
-8.96,0.358218158,0.688037568,0.605157487,0.178290659
-8.95,0.357013491,0.686250059,0.605490642,0.179148223
-8.94,0.355810309,0.684458456,0.605822569,0.180007678
-8.93,0.354608624,0.682662795,0.606153267,0.180869016
-8.92,0.353408447,0.68086311,0.606482733,0.181732227
-8.91,0.352209788,0.679059439,0.606810963,0.182597304
-8.9,0.351012659,0.677251815,0.607137956,0.183464237
-8.89,0.34981707,0.675440276,0.607463708,0.184333019
-8.88,0.348623032,0.673624858,0.607788218,0.185203641
-8.87,0.347430556,0.671805597,0.608111482,0.186076094
-8.86,0.346239653,0.66998253,0.608433498,0.186950368
-8.85,0.345050333,0.668155693,0.608754262,0.187826456
-8.84,0.343862608,0.666325124,0.609073774,0.188704348
-8.83,0.342676486,0.66449086,0.609392028,0.189584036
-8.82,0.341491979,0.662652939,0.609709024,0.19046551
-8.81,0.340309098,0.660811398,0.610024759,0.19134876
-8.8,0.339127852,0.658966276,0.610339229,0.192233779
-8.79,0.337948253,0.657117609,0.610652432,0.193120557
-8.78,0.33677031,0.655265437,0.610964365,0.194009085
-8.77,0.335594033,0.653409798,0.611275025,0.194899352
-8.76,0.334419433,0.651550731,0.611584411,0.195791351
-8.75,0.33324652,0.649688275,0.611892519,0.196685071
-8.74,0.332075303,0.647822468,0.612199346,0.197580502
-8.73,0.330905794,0.64595335,0.61250489,0.198477637
-8.72,0.329738001,0.64408096,0.612809148,0.199376464
-8.71,0.328571935,0.642205338,0.613112117,0.200276974
-8.7,0.327407606,0.640326524,0.613413794,0.201179158
-8.69,0.326245023,0.638444558,0.613714178,0.202083005
-8.68,0.325084196,0.63655948,0.614013264,0.202988507
-8.67,0.323925135,0.634671329,0.614311051,0.203895652
-8.66,0.322767849,0.632780147,0.614607535,0.204804432
-8.65,0.321612348,0.630885975,0.614902714,0.205714835
-8.64,0.320458642,0.628988852,0.615196585,0.206626853
-8.63,0.319306739,0.627088821,0.615489145,0.207540475
-8.62,0.31815665,0.625185921,0.615780391,0.208455691
-8.61,0.317008384,0.623280196,0.616070321,0.209372491
-8.6,0.315861949,0.621371685,0.616358933,0.210290864
-8.59,0.314717356,0.61946043,0.616646222,0.2112108
-8.58,0.313574612,0.617546474,0.616932186,0.212132289
-8.57,0.312433729,0.615629858,0.617216823,0.213055321
-8.56,0.311294713,0.613710624,0.61750013,0.213979885
-8.55,0.310157575,0.611788815,0.617782104,0.21490597
-8.54,0.309022324,0.609864472,0.618062742,0.215833567
-8.53,0.307888968,0.607937639,0.618342041,0.216762664
-8.52,0.306757516,0.606008358,0.618619998,0.217693251
-8.51,0.305627977,0.604076671,0.618896612,0.218625317
-8.5,0.304500359,0.602142622,0.619171878,0.219558851
-8.49,0.303374672,0.600206253,0.619445794,0.220493843
-8.48,0.302250923,0.598267609,0.619718357,0.221430282
-8.47,0.301129122,0.596326731,0.619989565,0.222368158
-8.46,0.300009276,0.594383664,0.620259414,0.223307458
-8.45,0.298891395,0.59243845,0.620527901,0.224248172
-8.44,0.297775486,0.590491135,0.620795025,0.22519029
-8.43,0.296661558,0.58854176,0.621060781,0.226133799
-8.42,0.295549619,0.586590371,0.621325167,0.227078689
-8.41,0.294439678,0.584637012,0.621588181,0.22802495
-8.4,0.293331742,0.582681725,0.621849819,0.228972569
-8.39,0.292225819,0.580724557,0.622110078,0.229921535
-8.38,0.291121917,0.57876555,0.622368956,0.230871837
-8.37,0.290020045,0.576804749,0.62262645,0.231823464
-8.36,0.288920211,0.5748422,0.622882556,0.232776405
-8.35,0.287822421,0.572877946,0.623137272,0.233730648
-8.34,0.286726684,0.570912032,0.623390595,0.234686181
-8.33,0.285633007,0.568944503,0.623642523,0.235642993
-8.32,0.284541399,0.566975404,0.623893051,0.236601073
-8.31,0.283451866,0.56500478,0.624142178,0.237560408
-8.3,0.282364416,0.563032676,0.6243899,0.238520988
-8.29,0.281279057,0.561059137,0.624636214,0.239482801
-8.28,0.280195796,0.559084209,0.624881118,0.240445834
-8.27,0.27911464,0.557107936,0.625124609,0.241410077
-8.26,0.278035597,0.555130364,0.625366683,0.242375517
-8.25,0.276958673,0.553151539,0.625607338,0.243342143
-8.24,0.275883877,0.551171506,0.625846571,0.244309943
-8.23,0.274811215,0.549190311,0.626084378,0.245278904
-8.22,0.273740693,0.547207999,0.626320758,0.246249015
-8.21,0.27267232,0.545224617,0.626555706,0.247220264
-8.2,0.271606101,0.543240209,0.62678922,0.248192639
-8.19,0.270542044,0.541254822,0.627021297,0.249166128
-8.18,0.269480156,0.539268502,0.627251934,0.250140718
-8.17,0.268420443,0.537281294,0.627481129,0.251116398
-8.16,0.267362911,0.535293245,0.627708877,0.252093155
-8.15,0.266307569,0.533304401,0.627935176,0.253070978
-8.14,0.265254421,0.531314808,0.628160024,0.254049853
-8.13,0.264203474,0.529324512,0.628383416,0.255029769
-8.12,0.263154735,0.527333559,0.628605351,0.256010714
-8.11,0.262108211,0.525341996,0.628825824,0.256992674
-8.1,0.261063906,0.523349868,0.629044834,0.257975639
-8.09,0.260021829,0.521357222,0.629262377,0.258959594
-8.08,0.258981984,0.519364105,0.62947845,0.259944528
-8.07,0.257944378,0.517370563,0.62969305,0.260930428
-8.06,0.256909017,0.515376641,0.629906174,0.261917282
-8.05,0.255875907,0.513382387,0.630117819,0.262905077
-8.04,0.254845053,0.511387847,0.630327982,0.263893801
-8.03,0.253816462,0.509393068,0.63053666,0.26488344
-8.02,0.25279014,0.507398095,0.63074385,0.265873983
-8.01,0.251766091,0.505402976,0.630949549,0.266865417
-8,0.250744323,0.503407757,0.631153753,0.267857728
-7.99,0.249724839,0.501412483,0.631356461,0.268850905
-7.98,0.248707647,0.499417203,0.631557668,0.269844934
-7.97,0.24769275,0.497421962,0.631757372,0.270839803
-7.96,0.246680156,0.495426807,0.631955569,0.271835498
-7.95,0.245669868,0.493431784,0.632152257,0.272832007
-7.94,0.244661893,0.49143694,0.632347432,0.273829317
-7.93,0.243656235,0.489442321,0.632541092,0.274827415
-7.92,0.2426529,0.487447975,0.632733232,0.275826288
-7.91,0.241651892,0.485453946,0.632923852,0.276825923
-7.9,0.240653218,0.483460282,0.633112946,0.277826308
-7.89,0.239656881,0.481467029,0.633300512,0.278827428
-7.88,0.238662886,0.479474233,0.633486547,0.279829271
-7.87,0.237671239,0.477481942,0.633671048,0.280831825
-7.86,0.236681945,0.475490201,0.633854012,0.281835075
-7.85,0.235695007,0.473499056,0.634035435,0.282839008
-7.84,0.234710431,0.471508554,0.634215315,0.283843612
-7.83,0.233728221,0.469518742,0.634393648,0.284848873
-7.82,0.232748382,0.467529664,0.634570432,0.285854778
-7.81,0.231770917,0.465541368,0.634745662,0.286861314
-7.8,0.230795833,0.4635539,0.634919337,0.287868468
-7.79,0.229823132,0.461567306,0.635091452,0.288876226
-7.78,0.228852819,0.459581632,0.635262006,0.289884574
-7.77,0.227884899,0.457596923,0.635430993,0.2908935
-7.76,0.226919375,0.455613227,0.635598413,0.29190299
-7.75,0.225956252,0.453630588,0.63576426,0.292913031
-7.74,0.224995533,0.451649052,0.635928533,0.29392361
-7.73,0.224037223,0.449668666,0.636091227,0.294934712
-7.72,0.223081326,0.447689476,0.636252341,0.295946325
-7.71,0.222127844,0.445711525,0.63641187,0.296958434
-7.7,0.221176783,0.443734862,0.636569811,0.297971027
-7.69,0.220228145,0.44175953,0.636726162,0.298984091
-7.68,0.219281935,0.439785575,0.636880919,0.29999761
-7.67,0.218338156,0.437813043,0.637034079,0.301011573
-7.66,0.217396811,0.43584198,0.637185638,0.302025964
-7.65,0.216457905,0.433872429,0.637335595,0.303040772
-7.64,0.215521439,0.431904437,0.637483944,0.304055981
-7.63,0.214587419,0.429938048,0.637630684,0.305071579
-7.62,0.213655846,0.427973308,0.637775811,0.306087552
-7.61,0.212726725,0.426010261,0.637919321,0.307103886
-7.6,0.211800058,0.424048952,0.638061212,0.308120567
-7.59,0.210875848,0.422089426,0.63820148,0.309137582
-7.58,0.209954099,0.420131727,0.638340123,0.310154917
-7.57,0.209034813,0.4181759,0.638477136,0.311172558
-7.56,0.208117994,0.416221989,0.638612517,0.312190492
-7.55,0.207203644,0.41427004,0.638746263,0.313208704
-7.54,0.206291765,0.412320094,0.63887837,0.314227182
-7.53,0.205382362,0.410372198,0.639008834,0.31524591
-7.52,0.204475436,0.408426395,0.639137654,0.316264876
-7.51,0.20357099,0.406482728,0.639264825,0.317284065
-7.5,0.202669026,0.404541242,0.639390344,0.318303463
-7.49,0.201769547,0.402601979,0.639514208,0.319323058
-7.48,0.200872556,0.400664985,0.639636414,0.320342834
-7.47,0.199978055,0.398730301,0.639756958,0.321362779
-7.46,0.199086045,0.396797971,0.639875838,0.322382877
-7.45,0.19819653,0.394868039,0.639993049,0.323403116
-7.44,0.197309512,0.392940547,0.64010859,0.32442348
-7.43,0.196424992,0.391015538,0.640222455,0.325443958
-7.42,0.195542972,0.389093055,0.640334643,0.326464533
-7.41,0.194663456,0.387173141,0.64044515,0.327485193
-7.4,0.193786443,0.385255838,0.640553972,0.328505923
-7.39,0.192911938,0.383341187,0.640661106,0.32952671
-7.38,0.19203994,0.381429233,0.64076655,0.330547539
-7.37,0.191170453,0.379520015,0.640870299,0.331568396
-7.36,0.190303478,0.377613577,0.640972351,0.332589268
-7.35,0.189439015,0.37570996,0.641072701,0.33361014
-7.34,0.188577068,0.373809206,0.641171348,0.334630998
-7.33,0.187717637,0.371911355,0.641268286,0.335651829
-7.32,0.186860725,0.37001645,0.641363514,0.336672618
-7.31,0.186006331,0.368124531,0.641457028,0.337693351
-7.3,0.185154459,0.366235639,0.641548825,0.338714014
-7.29,0.184305108,0.364349815,0.6416389,0.339734594
-7.28,0.18345828,0.3624671,0.641727252,0.340755075
-7.27,0.182613977,0.360587534,0.641813876,0.341775444
-7.26,0.1817722,0.358711157,0.641898769,0.342795686
-7.25,0.180932949,0.35683801,0.641981928,0.343815789
-7.24,0.180096225,0.354968132,0.64206335,0.344835737
-7.23,0.17926203,0.353101562,0.64214303,0.345855516
-7.22,0.178430365,0.351238341,0.642220967,0.346875112
-7.21,0.17760123,0.349378508,0.642297156,0.347894512
-7.2,0.176774625,0.347522103,0.642371594,0.348913701
-7.19,0.175950553,0.345669163,0.642444278,0.349932664
-7.18,0.175129012,0.343819728,0.642515205,0.350951389
-7.17,0.174310005,0.341973836,0.64258437,0.351969859
-7.16,0.173493531,0.340131526,0.642651771,0.352988063
-7.15,0.172679591,0.338292837,0.642717404,0.354005984
-7.14,0.171868186,0.336457805,0.642781267,0.35502361
-7.13,0.171059315,0.33462647,0.642843354,0.356040925
-7.12,0.17025298,0.332798868,0.642903664,0.357057917
-7.11,0.169449179,0.330975036,0.642962193,0.358074569
-7.1,0.168647915,0.329155014,0.643018937,0.35909087
-7.09,0.167849186,0.327338836,0.643073893,0.360106803
-7.08,0.167052993,0.32552654,0.643127058,0.361122356
-7.07,0.166259335,0.323718163,0.643178428,0.362137513
-7.06,0.165468214,0.321913741,0.643228,0.363152262
-7.05,0.164679628,0.32011331,0.64327577,0.364166586
-7.04,0.163893578,0.318316905,0.643321735,0.365180473
-7.03,0.163110064,0.316524564,0.643365892,0.366193909
-7.02,0.162329084,0.314736321,0.643408236,0.367206878
-7.01,0.16155064,0.312952211,0.643448766,0.368219367
-7,0.16077473,0.31117227,0.643487477,0.369231361
-6.99,0.160001354,0.309396533,0.643524365,0.370242848
-6.98,0.159230512,0.307625033,0.643559429,0.371253811
-6.97,0.158462204,0.305857806,0.643592663,0.372264237
-6.96,0.157696428,0.304094885,0.643624065,0.373274113
-6.95,0.156933184,0.302336305,0.643653631,0.374283423
-6.94,0.156172471,0.300582099,0.643681357,0.375292153
-6.93,0.15541429,0.2988323,0.643707241,0.37630029
-6.92,0.154658638,0.297086942,0.643731279,0.377307819
-6.91,0.153905515,0.295346057,0.643753467,0.378314726
-6.9,0.153154921,0.293609679,0.643773802,0.379320997
-6.89,0.152406854,0.291877839,0.643792281,0.380326618
-6.88,0.151661313,0.29015057,0.643808899,0.381331574
-6.87,0.150918298,0.288427905,0.643823654,0.382335851
-6.86,0.150177807,0.286709874,0.643836543,0.383339436
-6.85,0.149439839,0.284996508,0.64384756,0.384342313
-6.84,0.148704393,0.283287841,0.643856704,0.38534447
-6.83,0.147971468,0.281583901,0.643863971,0.386345891
-6.82,0.147241062,0.27988472,0.643869357,0.387346563
-6.81,0.146513175,0.278190329,0.643872858,0.388346471
-6.8,0.145787804,0.276500757,0.643874472,0.389345602
-6.79,0.145064949,0.274816035,0.643874195,0.390343941
-6.78,0.144344607,0.273136192,0.643872022,0.391341474
-6.77,0.143626778,0.271461257,0.643867952,0.392338186
-6.76,0.14291146,0.269791259,0.64386198,0.393334065
-6.75,0.14219865,0.268126228,0.643854102,0.394329095
-6.74,0.141488348,0.266466192,0.643844316,0.395323263
-6.73,0.140780552,0.26481118,0.643832618,0.396316555
-6.72,0.14007526,0.263161219,0.643819004,0.397308956
-6.71,0.13937247,0.261516336,0.64380347,0.398300452
-6.7,0.13867218,0.259876561,0.643786014,0.39929103
-6.69,0.137974389,0.258241919,0.643766632,0.400280674
-6.68,0.137279094,0.256612438,0.643745319,0.401269372
-6.67,0.136586294,0.254988144,0.643722074,0.402257109
-6.66,0.135895986,0.253369064,0.643696891,0.403243871
-6.65,0.135208168,0.251755224,0.643669769,0.404229644
-6.64,0.134522838,0.25014665,0.643640702,0.405214414
-6.63,0.133839995,0.248543367,0.643609688,0.406198167
-6.62,0.133159635,0.2469454,0.643576723,0.407180888
-6.61,0.132481756,0.245352775,0.643541803,0.408162565
-6.6,0.131806356,0.243765516,0.643504926,0.409143182
-6.59,0.131133434,0.242183647,0.643466087,0.410122726
-6.58,0.130462985,0.240607192,0.643425282,0.411101183
-6.57,0.129795008,0.239036176,0.643382509,0.412078539
-6.56,0.129129501,0.237470622,0.643337764,0.41305478
-6.55,0.12846646,0.235910553,0.643291043,0.414029892
-6.54,0.127805884,0.234355991,0.643242343,0.41500386
-6.53,0.127147769,0.23280696,0.643191659,0.415976672
-6.52,0.126492113,0.231263482,0.64313899,0.416948313
-6.51,0.125838913,0.229725579,0.64308433,0.417918769
-6.5,0.125188166,0.228193273,0.643027677,0.418888026
-6.49,0.12453987,0.226666584,0.642969026,0.419856071
-6.48,0.123894022,0.225145534,0.642908375,0.420822889
-6.47,0.123250618,0.223630145,0.642845719,0.421788467
-6.46,0.122609656,0.222120436,0.642781056,0.42275279
-6.45,0.121971133,0.220616427,0.642714381,0.423715845
-6.44,0.121335046,0.219118139,0.642645691,0.424677618
-6.43,0.120701392,0.217625591,0.642574982,0.425638095
-6.42,0.120070167,0.216138802,0.642502251,0.426597262
-6.41,0.119441369,0.214657792,0.642427494,0.427555105
-6.4,0.118814995,0.213182579,0.642350708,0.428511611
-6.39,0.11819104,0.211713181,0.642271889,0.429466766
-6.38,0.117569502,0.210249617,0.642191033,0.430420556
-6.37,0.116950378,0.208791903,0.642108137,0.431372967
-6.36,0.116333664,0.207340059,0.642023197,0.432323985
-6.35,0.115719357,0.2058941,0.64193621,0.433273597
-6.34,0.115107453,0.204454043,0.641847171,0.434221788
-6.33,0.114497949,0.203019905,0.641756078,0.435168546
-6.32,0.113890842,0.201591703,0.641662927,0.436113856
-6.31,0.113286127,0.200169451,0.641567714,0.437057704
-6.3,0.112683802,0.198753166,0.641470435,0.438000078
-6.29,0.112083863,0.197342863,0.641371087,0.438940962
-6.28,0.111486305,0.195938556,0.641269667,0.439880344
-6.27,0.110891126,0.19454026,0.64116617,0.44081821
-6.26,0.110298322,0.19314799,0.641060593,0.441754546
-6.25,0.109707888,0.191761759,0.640952932,0.442689338
-6.24,0.109119822,0.190381581,0.640843184,0.443622573
-6.23,0.108534118,0.18900747,0.640731345,0.444554237
-6.22,0.107950775,0.187639437,0.640617412,0.445484317
-6.21,0.107369786,0.186277497,0.64050138,0.446412798
-6.2,0.106791149,0.184921661,0.640383247,0.447339668
-6.19,0.10621486,0.183571941,0.640263008,0.448264913
-6.18,0.105640914,0.182228348,0.64014066,0.449188518
-6.17,0.105069308,0.180890896,0.640016199,0.450110471
-6.16,0.104500037,0.179559593,0.639889621,0.451030758
-6.15,0.103933097,0.178234451,0.639760924,0.451949365
-6.14,0.103368485,0.176915481,0.639630103,0.452866279
-6.13,0.102806196,0.175602693,0.639497154,0.453781487
-6.12,0.102246225,0.174296095,0.639362074,0.454694974
-6.11,0.101688569,0.172995698,0.63922486,0.455606727
-6.1,0.101133223,0.171701511,0.639085507,0.456516733
-6.09,0.100580183,0.170413542,0.638944012,0.457424979
-6.08,0.100029444,0.169131801,0.638800371,0.45833145
-6.07,0.099481003,0.167856294,0.63865458,0.459236133
-6.06,0.098934855,0.16658703,0.638506637,0.460139015
-6.05,0.098390995,0.165324016,0.638356536,0.461040083
-6.04,0.097849419,0.16406726,0.638204276,0.461939322
-6.03,0.097310122,0.162816768,0.638049851,0.462836721
-6.02,0.0967731,0.161572547,0.637893258,0.463732264
-6.01,0.096238349,0.160334602,0.637734493,0.464625939
-6,0.095705863,0.15910294,0.637573553,0.465517732
-5.99,0.095175638,0.157877567,0.637410435,0.46640763
-5.98,0.09464767,0.156658486,0.637245133,0.46729562
-5.97,0.094121954,0.155445704,0.637077646,0.468181688
-5.96,0.093598484,0.154239225,0.636907968,0.469065821
-5.95,0.093077257,0.153039052,0.636736096,0.469948005
-5.94,0.092558268,0.15184519,0.636562027,0.470828227
-5.93,0.092041511,0.150657643,0.636385757,0.471706475
-5.92,0.091526983,0.149476413,0.636207282,0.472582733
-5.91,0.091014677,0.148301504,0.636026598,0.47345699
-5.9,0.09050459,0.147132917,0.635843702,0.474329232
-5.89,0.089996716,0.145970656,0.63565859,0.475199446
-5.88,0.089491051,0.144814722,0.635471258,0.476067618
-5.87,0.088987589,0.143665117,0.635281703,0.476933735
-5.86,0.088486326,0.142521842,0.63508992,0.477797784
-5.85,0.087987256,0.141384897,0.634895907,0.478659752
-5.84,0.087490375,0.140254285,0.634699658,0.479519624
-5.83,0.086995677,0.139130004,0.634501172,0.480377389
-5.82,0.086503157,0.138012055,0.634300443,0.481233033
-5.81,0.086012811,0.136900438,0.634097468,0.482086543
-5.8,0.085524633,0.135795151,0.633892244,0.482937905
-5.79,0.085038618,0.134696195,0.633684766,0.483787107
-5.78,0.084554761,0.133603567,0.633475032,0.484634134
-5.77,0.084073056,0.132517265,0.633263036,0.485478975
-5.76,0.083593499,0.131437289,0.633048776,0.486321615
-5.75,0.083116084,0.130363636,0.632832247,0.487162042
-5.74,0.082640806,0.129296303,0.632613446,0.488000243
-5.73,0.082167659,0.128235287,0.63239237,0.488836203
-5.72,0.081696639,0.127180585,0.632169013,0.489669911
-5.71,0.08122774,0.126132194,0.631943374,0.490501353
-5.7,0.080760957,0.125090109,0.631715447,0.491330516
-5.69,0.080296283,0.124054327,0.631485229,0.492157387
-5.68,0.079833715,0.123024842,0.631252717,0.492981952
-5.67,0.079373246,0.122001651,0.631017906,0.493804199
-5.66,0.078914871,0.120984748,0.630780793,0.494624115
-5.65,0.078458585,0.119974128,0.630541374,0.495441686
-5.64,0.078004381,0.118969785,0.630299645,0.496256899
-5.63,0.077552256,0.117971712,0.630055602,0.497069741
-5.62,0.077102202,0.116979905,0.629809242,0.4978802
-5.61,0.076654215,0.115994355,0.629560561,0.498688261
-5.6,0.07620829,0.115015056,0.629309555,0.499493913
-5.59,0.075764419,0.114042,0.629056221,0.500297141
-5.58,0.075322599,0.113075181,0.628800554,0.501097934
-5.57,0.074882822,0.11211459,0.62854255,0.501896277
-5.56,0.074445085,0.111160219,0.628282207,0.502692158
-5.55,0.07400938,0.11021206,0.628019519,0.503485564
-5.54,0.073575703,0.109270103,0.627754484,0.504276482
-5.53,0.073144047,0.10833434,0.627487098,0.505064898
-5.52,0.072714408,0.107404761,0.627217356,0.5058508
-5.51,0.072286778,0.106481357,0.626945255,0.506634175
-5.5,0.071861154,0.105564118,0.626670791,0.507415009
-5.49,0.071437528,0.104653033,0.62639396,0.50819329
-5.48,0.071015895,0.103748091,0.626114759,0.508969004
-5.47,0.07059625,0.102849283,0.625833184,0.509742139
-5.46,0.070178586,0.101956596,0.62554923,0.510512681
-5.45,0.069762898,0.101070019,0.625262894,0.511280618
-5.44,0.06934918,0.100189541,0.624974173,0.512045936
-5.43,0.068937426,0.09931515,0.624683062,0.512808623
-5.42,0.068527631,0.098446832,0.624389557,0.513568665
-5.41,0.068119787,0.097584576,0.624093655,0.51432605
-5.4,0.067713891,0.096728369,0.623795352,0.515080764
-5.39,0.067309935,0.095878198,0.623494644,0.515832794
-5.38,0.066907914,0.095034048,0.623191527,0.516582128
-5.37,0.066507822,0.094195907,0.622885997,0.517328752
