OBJECTID,HOB_ID,commonName,aquiferFinal,casingLevel,wellLevel,COUNTY,WMD,GW_Basin,Row,Column_,lyr201808,ROW_COL,CFWI_YN,el03ss201811,LAYER,wt201811,cmt201811,lat,lon,CFWI
3472,hklkc40,NEFF LAKE,,,,HERNANDO,SWFWMD,Northern WestCentral Florida,184,166,1,184_166,N,91.14,1,1,,28.47475851,-82.3224253,N
3473,hklkc41,NEFF LAKE,,,,HERNANDO,SWFWMD,Northern WestCentral Florida,183,166,1,183_166,N,91.14,1,1,,28.47819676,-82.32246814,N
3474,hklkc42,NEFF LAKE,,,,HERNANDO,SWFWMD,Northern WestCentral Florida,182,166,1,182_166,N,91.14,1,1,,28.481635,-82.32251099,N
3475,hklkc43,MOUNTAIN LAKE,,,,HERNANDO,SWFWMD,Northern WestCentral Florida,183,168,1,183_168,N,98.6,1,1,,28.47827226,-82.31468563,N
3476,hklkc44,MOUNTAIN LAKE,,,,HERNANDO,SWFWMD,Northern WestCentral Florida,183,169,1,183_169,N,98.6,1,1,,28.47830985,-82.31079436,N
3477,hklkc45,MOUNTAIN LAKE,,,,HERNANDO,SWFWMD,Northern WestCentral Florida,182,169,1,182_169,N,98.6,1,1,,28.48174811,-82.31083683,N
3478,hklkc46,MOUNTAIN LAKE,,,,HERNANDO,SWFWMD,Northern WestCentral Florida,183,170,1,183_170,N,98.6,1,1,,28.47834733,-82.30690309,N
3479,hklkc47,LAKE IOLA,,,,PASCO,SWFWMD,Northern WestCentral Florida,207,171,1,207_171,N,139.71,1,1,,28.39586562,-82.30200079,N
3480,hklkc48,LAKE IOLA,,,,PASCO,SWFWMD,Northern WestCentral Florida,208,172,1,208_172,N,139.71,1,1,,28.39246443,-82.29807061,N
3481,hklkc49,LAKE IOLA,,,,PASCO,SWFWMD,Northern WestCentral Florida,207,172,1,207_172,N,139.71,1,1,,28.39590275,-82.29811251,N
3482,hklkc50,JESSAMINE LAKE,,,,PASCO,SWFWMD,Northern WestCentral Florida,200,178,1,200_178,N,127.5,1,1,,28.42019161,-82.275071,N
3483,hklkc51,JESSAMINE LAKE,,,,PASCO,SWFWMD,Northern WestCentral Florida,201,179,1,201_179,N,127.5,1,1,,28.41678965,-82.27114071,N
3484,hklkc52,JESSAMINE LAKE,,,,PASCO,SWFWMD,Northern WestCentral Florida,200,179,1,200_179,N,127.5,1,1,,28.420228,-82.2711818,N
3485,hklkc53,SMOKEHOUSE LAKE,,,,LAKE,SJRWMD,East-Central Florida,201,322,1,201_322,Y,112.42,1,1,,28.42084351,-81.71493091,Y
3486,hklkc54,SMOKEHOUSE LAKE,,,,LAKE,SJRWMD,East-Central Florida,200,322,1,200_322,Y,112.42,1,1,,28.42428245,-81.71495405,Y
3487,hklkc55,TROUT LAKE (LAKE),,,,LAKE,SJRWMD,East-Central Florida,193,322,1,193_322,Y,93.78,1,1,,28.44835494,-81.71511612,Y
3488,hklkc56,TROUT LAKE (LAKE),,,,LAKE,SJRWMD,East-Central Florida,192,322,1,192_322,Y,93.78,1,1,,28.45179386,-81.71513929,Y
3489,hklkc57,TROUT LAKE (LAKE),,,,LAKE,SJRWMD,East-Central Florida,193,323,1,193_323,Y,93.78,1,1,,28.44837534,-81.71122519,Y
3490,hklkc58,TROUT LAKE (LAKE),,,,LAKE,SJRWMD,East-Central Florida,192,323,1,192_323,Y,93.78,1,1,,28.45181427,-81.71124823,Y
3491,hklkc59,TROUT LAKE (LAKE),,,,LAKE,SJRWMD,East-Central Florida,193,324,1,193_324,Y,93.78,1,1,,28.44839563,-81.70733425,Y
3492,hklkc60,LAKE DAISY,,,,POLK,SWFWMD,Southern WestCentral Florida,325,335,1,325_335,Y,127.73,1,1,,27.99465527,-81.66172653,Y
3493,hklkc61,LAKE DAISY,,,,POLK,SWFWMD,Southern WestCentral Florida,324,335,1,324_335,Y,127.73,1,1,,27.99809442,-81.66174753,Y
3494,hklkc62,LAKE DAISY,,,,POLK,SWFWMD,Southern WestCentral Florida,325,336,1,325_336,Y,127.73,1,1,,27.99467386,-81.65785199,Y
3495,hklkc63,LAKE DAISY,,,,POLK,SWFWMD,Southern WestCentral Florida,324,336,1,324_336,Y,127.73,1,1,,27.99811302,-81.65787287,Y
3496,hklkc64,LAKE SENECA,,,,LAKE,SJRWMD,Middle StJohns,71,354,1,71_354,N,75.21,1,1,,28.86849661,-81.59296266,N
3497,hklkc65,LAKE SENECA,,,,LAKE,SJRWMD,Middle StJohns,70,354,1,70_354,N,75.21,1,1,,28.87193538,-81.5929822,N
3498,hklkc66,LAKE SENECA,,,,LAKE,SJRWMD,Middle StJohns,71,355,1,71_355,N,75.21,1,1,,28.86851374,-81.58905609,N
3499,hklkc67,LAKE WALES,,,,POLK,SWFWMD,East-Central Florida,353,357,1,353_357,Y,102.67,1,1,,27.89874039,-81.5759748,Y
3500,hklkc68,LAKE WALES,,,,POLK,SWFWMD,East-Central Florida,352,357,1,352_357,Y,102.67,1,1,,27.90217966,-81.575993,Y
3501,hklkc69,LAKE WALES,,,,POLK,SWFWMD,East-Central Florida,351,357,1,351_357,Y,102.67,1,1,,27.90561892,-81.57601122,Y
3502,hklkc70,LAKE WALES,,,,POLK,SWFWMD,East-Central Florida,353,358,1,353_358,Y,102.67,1,1,,27.89875652,-81.57210361,Y
3503,hklkc71,LAKE WALES,,,,POLK,SWFWMD,East-Central Florida,352,358,1,352_358,Y,102.67,1,1,,27.90219579,-81.5721217,Y
3504,hklkc72,LAKE WALES,,,,POLK,SWFWMD,East-Central Florida,351,358,1,351_358,Y,102.67,1,1,,27.90563505,-81.57213979,Y
3505,hklkc73,LAKE EASY,,,,POLK,SWFWMD,Southern WestCentral Florida,366,359,1,366_359,Y,104.59,1,1,,27.85406187,-81.56799918,Y
3506,hklkc74,LAKE EASY,,,,POLK,SWFWMD,Southern WestCentral Florida,365,359,1,365_359,Y,104.59,1,1,,27.85750116,-81.56801711,Y
3507,hklkc75,LAKE EASY,,,,POLK,SWFWMD,East-Central Florida,364,359,1,364_359,Y,104.59,1,1,,27.86094045,-81.56803503,Y
3508,hklkc76,LAKE WALES,,,,POLK,SWFWMD,East-Central Florida,353,359,1,353_359,Y,102.67,1,1,,27.89877254,-81.56823243,Y
3509,hklkc77,LAKE WALES,,,,POLK,SWFWMD,East-Central Florida,352,359,1,352_359,Y,102.67,1,1,,27.90221181,-81.56825039,Y
3510,hklkc78,LAKE WALES,,,,POLK,SWFWMD,East-Central Florida,351,359,1,351_359,Y,102.67,1,1,,27.90565107,-81.56826836,Y
3511,hklkc79,LAKE EASY,,,,POLK,SWFWMD,Southern WestCentral Florida,366,360,1,366_360,Y,104.59,1,1,,27.85407775,-81.56412959,Y
3512,hklkc80,LAKE EASY,,,,POLK,SWFWMD,East-Central Florida,365,360,1,365_360,Y,104.59,1,1,,27.85751704,-81.56414739,Y
3513,hklkc81,LAKE EASY,,,,POLK,SWFWMD,East-Central Florida,364,360,1,364_360,Y,104.59,1,1,,27.86095634,-81.56416519,Y
3514,hklkc82,LAKE EASY,,,,POLK,SWFWMD,East-Central Florida,366,361,1,366_361,Y,104.59,1,1,,27.85409352,-81.56025998,Y
3515,hklkc83,LAKE EASY,,,,POLK,SWFWMD,East-Central Florida,365,361,1,365_361,Y,104.59,1,1,,27.85753281,-81.56027766,Y
3516,hklkc84,LAKE EASY,,,,POLK,SWFWMD,East-Central Florida,364,361,1,364_361,Y,104.59,1,1,,27.86097211,-81.56029535,Y
3517,hklkc85,LAKE EASY,,,,POLK,SWFWMD,East-Central Florida,366,362,1,366_362,Y,104.59,1,1,,27.85410918,-81.55639038,Y
3518,hklkc86,LAKE EASY,,,,POLK,SWFWMD,East-Central Florida,365,362,1,365_362,Y,104.59,1,1,,27.85754848,-81.55640794,Y
3519,hklkc87,LAKE EASY,,,,POLK,SWFWMD,East-Central Florida,364,362,1,364_362,Y,104.59,1,1,,27.86098777,-81.5564255,Y
3520,hklkc88,LAKE OLIVIA,,,,HIGHLANDS,SWFWMD,Southern WestCentral Florida,430,363,1,430_363,N,114.43,1,1,,27.63400628,-81.5514117,N
3521,hklkc89,LAKE OLIVIA,,,,HIGHLANDS,SWFWMD,Southern WestCentral Florida,431,364,1,431_364,N,114.43,1,1,,27.63058218,-81.54753274,N
3522,hklkc90,LAKE OLIVIA,,,,HIGHLANDS,SWFWMD,Southern WestCentral Florida,430,364,1,430_364,N,114.43,1,1,,27.63402158,-81.54754985,N
3523,hklkc91,HICKORY LAKE,,,,POLK,SWFWMD,Southern WestCentral Florida,411,366,1,411_366,Y,96.5,1,1,,27.69940025,-81.54014711,Y
3524,hklkc92,HICKORY LAKE,,,,POLK,SWFWMD,Southern WestCentral Florida,410,366,1,410_366,Y,96.5,1,1,,27.70283963,-81.54016404,Y
3525,hklkc93,SILVER LAKE (POLK),,,,POLK,SWFWMD,Southern WestCentral Florida,404,366,1,404_366,Y,101.52,1,1,,27.72347582,-81.54026564,Y
3526,hklkc94,HICKORY LAKE,,,,POLK,SWFWMD,Southern WestCentral Florida,411,367,1,411_367,Y,96.5,1,1,,27.69941527,-81.53628296,Y
3527,hklkc95,SILVER LAKE (POLK),,,,POLK,SWFWMD,Southern WestCentral Florida,404,367,1,404_367,Y,101.52,1,1,,27.72349086,-81.53640064,Y
3528,hklkc96,BRANT LAKE,,,,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,285,126,1,285_126,N,53.41,1,1,,28.12590578,-82.47327155,N
3529,hklkc97,BRANT LAKE,,,,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,285,127,1,285_127,N,53.41,1,1,,28.12594742,-82.46939331,N
3530,hklkc98,LAKE STEMPER,,,,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,283,130,1,283_130,N,56.21,1,1,,28.1329481,-82.45785163,N
3531,hklkc99,LAKE STEMPER,,,,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,282,130,1,282_130,N,56.21,1,1,,28.13638632,-82.4578982,N
3532,hklkc100,LAKE STEMPER,,,,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,283,131,1,283_131,N,56.21,1,1,,28.13298931,-82.45397311,N
3533,hklkc101,LAKE STEMPER,,,,HILLSBOROUGH,SWFWMD,Central WestCentral Florida,282,131,1,282_131,N,56.21,1,1,,28.13642753,-82.45401956,N
3534,hklkc102,TAMPA (TURTLE) LAKE,,,,PASCO,SWFWMD,Central WestCentral Florida,271,138,1,271_138,N,60.78,1,1,,28.1745338,-82.42737075,N
3535,hklkc103,TAMPA (TURTLE) LAKE,,,,PASCO,SWFWMD,Central WestCentral Florida,271,139,1,271_139,N,60.78,1,1,,28.17457421,-82.42349068,N
3536,hklkc104,SILVER LAKE (POLK),,,,POLK,SWFWMD,Southern WestCentral Florida,403,367,1,403_367,Y,101.52,1,1,,27.72693022,-81.53641746,Y
3537,hklkc105,LAKE MOODY,,,,POLK,SWFWMD,Southern WestCentral Florida,389,367,1,389_367,Y,90.38,1,1,,27.77508121,-81.53665337,Y
3538,hklkc106,LAKE MOODY,,,,POLK,SWFWMD,Southern WestCentral Florida,388,367,1,388_367,Y,90.38,1,1,,27.77852056,-81.53667025,Y
3539,hklkc107,LAKE MOODY,,,,POLK,SWFWMD,Southern WestCentral Florida,387,367,1,387_367,Y,90.38,1,1,,27.78195991,-81.53668713,Y
3540,hklkc108,SILVER LAKE (POLK),,,,POLK,SWFWMD,Southern WestCentral Florida,404,368,1,404_368,Y,101.52,1,1,,27.72350578,-81.53253564,Y
3541,hklkc109,LAKE MOODY,,,,POLK,SWFWMD,Southern WestCentral Florida,389,368,1,389_368,Y,90.38,1,1,,27.77509617,-81.53278655,Y
3542,hklkc110,LAKE MOODY,,,,POLK,SWFWMD,Southern WestCentral Florida,388,368,1,388_368,Y,90.38,1,1,,27.77853552,-81.53280331,Y
3543,hklkc111,LAKE MOODY,,,,POLK,SWFWMD,Southern WestCentral Florida,387,368,1,387_368,Y,90.38,1,1,,27.78197487,-81.53282007,Y
3544,hklkc112,LAKE MOODY,,,,POLK,SWFWMD,Southern WestCentral Florida,386,368,1,386_368,Y,90.38,1,1,,27.78541422,-81.53283683,Y
